Drug,Disease,LossDiff
isoniazid,Skin Cutaneous Melanoma,0.00047119317733232966
isoniazid,Lung Adenocarcinoma,0.00026775104208650593
isoniazid,Kidney Renal Clear Cell Carcinoma,0.00015338486776901307
isoniazid,Colon Adenocarcinoma,0.0001943609736436147
isoniazid,Uterine Corpus Endometrial Carcinoma,0.00011833387663206518
isoniazid,Head and Neck Squamous Cell Carcinoma,9.837792004425694e-05
isoniazid,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,-2.6234781200229484e-05
isoproterenol,Kidney Renal Papillary Cell Carcinoma,0.001165358811638023
isoproterenol,Thyroid Carcinoma,-7.403838363561171e-05
isoproterenol,Liver Hepatocellular Carcinoma,0.0008282431863834594
isoproterenol,Breast Invasive Carcinoma,0.0009058198513346605
isoproterenol,Prostate Adenocarcinoma,0.00032813347853170546
isoproterenol,Bladder Urothelial Carcinoma,0.0026044360676850233
isoproterenol,Stomach Adenocarcinoma,0.004133966688221247
isoproterenol,Lung Squamous Cell Carcinoma,0.002170006273635461
isoproterenol,Ovarian Serous Cystadenocarcinoma,0.0017813965942136134
isoproterenol,Brain Lower Grade Glioma,0.0008924193998002706
isoproterenol,Skin Cutaneous Melanoma,0.0023367348111574373
isoproterenol,Lung Adenocarcinoma,0.004269807506734169
isoproterenol,Kidney Renal Clear Cell Carcinoma,0.00014882667706561659
isoproterenol,Colon Adenocarcinoma,0.0016462084142659372
isoproterenol,Uterine Corpus Endometrial Carcinoma,-0.00033804082604677597
isoproterenol,Head and Neck Squamous Cell Carcinoma,0.0025910809106632904
isoproterenol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.003322570770978933
isosorbide dinitrate,Kidney Renal Papillary Cell Carcinoma,0.00048801231644576284
isosorbide dinitrate,Thyroid Carcinoma,-7.255816493521965e-05
isosorbide dinitrate,Liver Hepatocellular Carcinoma,0.00023243267356973796
isosorbide dinitrate,Breast Invasive Carcinoma,0.00035145563584353947
isosorbide dinitrate,Prostate Adenocarcinoma,-4.1237264830882964e-05
isosorbide dinitrate,Bladder Urothelial Carcinoma,0.002837154407900733
isosorbide dinitrate,Stomach Adenocarcinoma,0.0029622480344839277
isosorbide dinitrate,Lung Squamous Cell Carcinoma,0.0013808673302821094
isosorbide dinitrate,Ovarian Serous Cystadenocarcinoma,0.0020083202924301435
isosorbide dinitrate,Brain Lower Grade Glioma,0.0003855657165922399
isosorbide dinitrate,Skin Cutaneous Melanoma,0.0015051412526890795
isosorbide dinitrate,Lung Adenocarcinoma,0.000523973615438289
isosorbide dinitrate,Kidney Renal Clear Cell Carcinoma,-0.0026161296808949073
isosorbide dinitrate,Colon Adenocarcinoma,0.00022403224555148094
isosorbide dinitrate,Uterine Corpus Endometrial Carcinoma,0.00019148084263733155
isosorbide dinitrate,Head and Neck Squamous Cell Carcinoma,0.003526987309383245
isosorbide dinitrate,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0012197179685939558
isotretinoin,Kidney Renal Papillary Cell Carcinoma,0.00015373763024664755
isotretinoin,Thyroid Carcinoma,0.00023335402154109618
isotretinoin,Liver Hepatocellular Carcinoma,-0.0004327893276559469
isotretinoin,Breast Invasive Carcinoma,0.00015016231796378122
isotretinoin,Prostate Adenocarcinoma,3.927823453836383e-05
isotretinoin,Bladder Urothelial Carcinoma,0.0006657024574298842
isotretinoin,Stomach Adenocarcinoma,0.0018238781612320066
isotretinoin,Lung Squamous Cell Carcinoma,0.0004923393882841243
isotretinoin,Ovarian Serous Cystadenocarcinoma,0.00037700097596469193
isotretinoin,Brain Lower Grade Glioma,0.0011413470098062706
isotretinoin,Skin Cutaneous Melanoma,0.000765321203439151
isotretinoin,Lung Adenocarcinoma,0.00041695888268583614
isotretinoin,Kidney Renal Clear Cell Carcinoma,-4.336510713284225e-05
isotretinoin,Colon Adenocarcinoma,0.0007836128058640978
isotretinoin,Uterine Corpus Endometrial Carcinoma,0.00026733956439534134
isotretinoin,Head and Neck Squamous Cell Carcinoma,6.258003602777062e-05
isotretinoin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,5.630462007089054e-05
itopride,Kidney Renal Papillary Cell Carcinoma,4.7419235124807056e-05
itopride,Thyroid Carcinoma,5.266002633354631e-05
itopride,Liver Hepatocellular Carcinoma,-3.5702562767125914e-05
itopride,Breast Invasive Carcinoma,0.00012034261453271467
itopride,Prostate Adenocarcinoma,0.00020458701886033143
itopride,Bladder Urothelial Carcinoma,0.0007229867103901056
itopride,Stomach Adenocarcinoma,0.0005094938379312741
itopride,Lung Squamous Cell Carcinoma,0.0010664667037617592
itopride,Ovarian Serous Cystadenocarcinoma,0.0004891869179645348
itopride,Brain Lower Grade Glioma,8.369491660796813e-05
itopride,Skin Cutaneous Melanoma,0.0010737805456118243
itopride,Lung Adenocarcinoma,0.0007006067048629828
itopride,Kidney Renal Clear Cell Carcinoma,0.0008101844902221988
itopride,Colon Adenocarcinoma,0.0010468338395042242
itopride,Uterine Corpus Endometrial Carcinoma,0.0005162611762485114
itopride,Head and Neck Squamous Cell Carcinoma,0.0009372503775630259
itopride,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0007694698734716926
kanamycin,Kidney Renal Papillary Cell Carcinoma,0.0
kanamycin,Thyroid Carcinoma,0.0
kanamycin,Liver Hepatocellular Carcinoma,0.0
kanamycin,Breast Invasive Carcinoma,0.0
kanamycin,Prostate Adenocarcinoma,0.0
kanamycin,Bladder Urothelial Carcinoma,0.0
kanamycin,Stomach Adenocarcinoma,0.0
kanamycin,Lung Squamous Cell Carcinoma,0.0
kanamycin,Ovarian Serous Cystadenocarcinoma,0.0
kanamycin,Brain Lower Grade Glioma,0.0
kanamycin,Skin Cutaneous Melanoma,0.0
kanamycin,Lung Adenocarcinoma,0.0
kanamycin,Kidney Renal Clear Cell Carcinoma,0.0
kanamycin,Colon Adenocarcinoma,0.0
kanamycin,Uterine Corpus Endometrial Carcinoma,0.0
kanamycin,Head and Neck Squamous Cell Carcinoma,0.0
kanamycin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0
ketamine,Kidney Renal Papillary Cell Carcinoma,0.003266733828976609
ketamine,Thyroid Carcinoma,0.0007885824634947594
ketamine,Liver Hepatocellular Carcinoma,0.004372823873360998
ketamine,Breast Invasive Carcinoma,0.0008236129474233966
ketamine,Prostate Adenocarcinoma,0.000869308728877394
ketamine,Bladder Urothelial Carcinoma,0.006269326822595312
ketamine,Stomach Adenocarcinoma,-0.0003630986711570472
ketamine,Lung Squamous Cell Carcinoma,0.00395391760301933
ketamine,Ovarian Serous Cystadenocarcinoma,0.0017196427589625473
ketamine,Brain Lower Grade Glioma,6.101222966357067e-05
ketamine,Skin Cutaneous Melanoma,0.0017182546102923358
ketamine,Lung Adenocarcinoma,0.0016927359788210471
ketamine,Kidney Renal Clear Cell Carcinoma,0.0014068066443388206
ketamine,Colon Adenocarcinoma,0.0008732479701074158
ketamine,Uterine Corpus Endometrial Carcinoma,0.0011223710990682589
ketamine,Head and Neck Squamous Cell Carcinoma,0.002595695414518928
ketamine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.007719116766344428
ketorolac,Kidney Renal Papillary Cell Carcinoma,0.00020006043729721147
ketorolac,Thyroid Carcinoma,0.00032347012311219716
ketorolac,Liver Hepatocellular Carcinoma,0.0007185678286316111
ketorolac,Breast Invasive Carcinoma,0.00011693386758734325
ketorolac,Prostate Adenocarcinoma,9.080457928605679e-05
ketorolac,Bladder Urothelial Carcinoma,0.000968214533212608
ketorolac,Stomach Adenocarcinoma,0.0005627159004574223
ketorolac,Lung Squamous Cell Carcinoma,0.0004375034416399526
ketorolac,Ovarian Serous Cystadenocarcinoma,0.00011245343222545667
ketorolac,Brain Lower Grade Glioma,-1.3144896755779012e-05
ketorolac,Skin Cutaneous Melanoma,0.0002424064746379795
ketorolac,Lung Adenocarcinoma,-5.369865520665762e-06
ketorolac,Kidney Renal Clear Cell Carcinoma,-2.0491996636773368e-05
ketorolac,Colon Adenocarcinoma,0.00014784684448337915
ketorolac,Uterine Corpus Endometrial Carcinoma,0.00039924029531024363
ketorolac,Head and Neck Squamous Cell Carcinoma,0.0003900544594991895
ketorolac,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0007472322068431181
l-arginine,Kidney Renal Papillary Cell Carcinoma,-2.6143927136029754e-05
l-arginine,Thyroid Carcinoma,-2.353999933058827e-05
l-arginine,Liver Hepatocellular Carcinoma,0.0002158845859855707
l-arginine,Breast Invasive Carcinoma,3.5164976632845454e-05
l-arginine,Prostate Adenocarcinoma,0.0001018693098096075
l-arginine,Bladder Urothelial Carcinoma,0.00027998538986850896
l-arginine,Stomach Adenocarcinoma,-0.00030606105719641616
l-arginine,Lung Squamous Cell Carcinoma,0.0008175348437674979
l-arginine,Ovarian Serous Cystadenocarcinoma,-0.00015370245833892237
l-arginine,Brain Lower Grade Glioma,0.0006099041579156528
l-arginine,Skin Cutaneous Melanoma,0.0007810689746226673
l-arginine,Lung Adenocarcinoma,0.0005517884968373798
l-arginine,Kidney Renal Clear Cell Carcinoma,0.0013151705236389088
l-arginine,Colon Adenocarcinoma,0.00016070001300760305
l-arginine,Uterine Corpus Endometrial Carcinoma,0.00039518327267315523
l-arginine,Head and Neck Squamous Cell Carcinoma,0.0008044699424414436
l-arginine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00048427975990556204
l-methionine,Kidney Renal Papillary Cell Carcinoma,0.0007999086095022978
l-methionine,Thyroid Carcinoma,0.00029187459837306043
l-methionine,Liver Hepatocellular Carcinoma,-7.906993421369357e-06
l-methionine,Breast Invasive Carcinoma,0.0004209975939469146
l-methionine,Prostate Adenocarcinoma,9.464199038965435e-05
l-methionine,Bladder Urothelial Carcinoma,0.0012047460437515812
l-methionine,Stomach Adenocarcinoma,0.000814414153451204
l-methionine,Lung Squamous Cell Carcinoma,0.00275103782862518
l-methionine,Ovarian Serous Cystadenocarcinoma,-0.00044193826148755113
l-methionine,Brain Lower Grade Glioma,0.000374737751061438
l-methionine,Skin Cutaneous Melanoma,0.002740167518319381
l-methionine,Lung Adenocarcinoma,0.003771655662081419
l-methionine,Kidney Renal Clear Cell Carcinoma,-6.876968993592136e-05
l-methionine,Colon Adenocarcinoma,5.699322375167237e-05
l-methionine,Uterine Corpus Endometrial Carcinoma,0.0008254067324777236
l-methionine,Head and Neck Squamous Cell Carcinoma,0.000859778272318934
l-methionine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0014932136508551464
l-tryptophan,Kidney Renal Papillary Cell Carcinoma,0.0010246774302666017
l-tryptophan,Thyroid Carcinoma,-0.00020199828696522426
l-tryptophan,Liver Hepatocellular Carcinoma,0.0004899503219588763
l-tryptophan,Breast Invasive Carcinoma,0.0003407216494754173
l-tryptophan,Prostate Adenocarcinoma,2.154221343477192e-05
l-tryptophan,Bladder Urothelial Carcinoma,0.0017471011886880383
l-tryptophan,Stomach Adenocarcinoma,0.0007245343071272337
l-tryptophan,Lung Squamous Cell Carcinoma,0.0009720814908601883
l-tryptophan,Ovarian Serous Cystadenocarcinoma,-0.0002726443276475754
l-tryptophan,Brain Lower Grade Glioma,-0.0003428514145990769
l-tryptophan,Skin Cutaneous Melanoma,0.0007222802879394586
l-tryptophan,Lung Adenocarcinoma,0.0010625700206097432
l-tryptophan,Kidney Renal Clear Cell Carcinoma,0.0005626171082258157
l-tryptophan,Colon Adenocarcinoma,0.002038739317635624
l-tryptophan,Uterine Corpus Endometrial Carcinoma,-0.0001040176891456579
l-tryptophan,Head and Neck Squamous Cell Carcinoma,0.00019330624396423078
l-tryptophan,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005933418328111755
labetalol,Kidney Renal Papillary Cell Carcinoma,0.00042420401878834335
labetalol,Thyroid Carcinoma,0.00012678846039554972
labetalol,Liver Hepatocellular Carcinoma,0.00010808927999167439
labetalol,Breast Invasive Carcinoma,0.00010601082108484539
labetalol,Prostate Adenocarcinoma,1.422482303501543e-05
labetalol,Bladder Urothelial Carcinoma,7.645837149754531e-05
labetalol,Stomach Adenocarcinoma,0.0007427565327940311
labetalol,Lung Squamous Cell Carcinoma,2.1932544299119173e-05
labetalol,Ovarian Serous Cystadenocarcinoma,0.0003844686788113005
labetalol,Brain Lower Grade Glioma,0.0004291295708143461
labetalol,Skin Cutaneous Melanoma,0.0004686341487589063
labetalol,Lung Adenocarcinoma,-7.120644384753794e-05
labetalol,Kidney Renal Clear Cell Carcinoma,-0.00020033997411912364
labetalol,Colon Adenocarcinoma,-3.43108506106804e-05
labetalol,Uterine Corpus Endometrial Carcinoma,0.0003239287049832784
labetalol,Head and Neck Squamous Cell Carcinoma,-0.00011964621882754045
labetalol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00016025761311705134
lamivudine,Kidney Renal Papillary Cell Carcinoma,0.00041302311055072536
lamivudine,Thyroid Carcinoma,-4.678851162845561e-05
lamivudine,Liver Hepatocellular Carcinoma,0.0002332602019740726
lamivudine,Breast Invasive Carcinoma,1.6643348099215637e-05
lamivudine,Prostate Adenocarcinoma,4.833046463954523e-06
lamivudine,Bladder Urothelial Carcinoma,0.0008637161734642129
lamivudine,Stomach Adenocarcinoma,0.0005236939228648429
lamivudine,Lung Squamous Cell Carcinoma,0.0009483404448912047
lamivudine,Ovarian Serous Cystadenocarcinoma,6.195362290337681e-05
lamivudine,Brain Lower Grade Glioma,-0.00025275104948321305
lamivudine,Skin Cutaneous Melanoma,0.0008083440856875735
lamivudine,Lung Adenocarcinoma,7.71494082805857e-05
lamivudine,Kidney Renal Clear Cell Carcinoma,0.00040533167238417935
lamivudine,Colon Adenocarcinoma,0.0014933369530483243
lamivudine,Uterine Corpus Endometrial Carcinoma,0.00044822611753568277
lamivudine,Head and Neck Squamous Cell Carcinoma,0.000523722625625922
lamivudine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,-0.0003079829703677761
lamotrigine,Kidney Renal Papillary Cell Carcinoma,0.00022807730047831322
lamotrigine,Thyroid Carcinoma,0.0001736093481833248
lamotrigine,Liver Hepatocellular Carcinoma,0.0004031327069052293
lamotrigine,Breast Invasive Carcinoma,0.00021960069619467726
lamotrigine,Prostate Adenocarcinoma,3.614790147282486e-05
lamotrigine,Bladder Urothelial Carcinoma,0.001736941669800196
lamotrigine,Stomach Adenocarcinoma,0.0008783392513813659
lamotrigine,Lung Squamous Cell Carcinoma,0.0015242007345553255
lamotrigine,Ovarian Serous Cystadenocarcinoma,0.00046578021903533886
lamotrigine,Brain Lower Grade Glioma,0.000290521031549984
lamotrigine,Skin Cutaneous Melanoma,0.0038697318512340264
lamotrigine,Lung Adenocarcinoma,0.0015063386164560488
lamotrigine,Kidney Renal Clear Cell Carcinoma,-0.0001738250484833448
lamotrigine,Colon Adenocarcinoma,0.0006536063292752137
lamotrigine,Uterine Corpus Endometrial Carcinoma,0.00018692559525860242
lamotrigine,Head and Neck Squamous Cell Carcinoma,0.0005791871832106943
lamotrigine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0004563144797628454
lansoprazole,Kidney Renal Papillary Cell Carcinoma,0.0004390768574141335
lansoprazole,Thyroid Carcinoma,0.00021609868007627098
lansoprazole,Liver Hepatocellular Carcinoma,-0.0010025065496350404
lansoprazole,Breast Invasive Carcinoma,0.0005985588848085755
lansoprazole,Prostate Adenocarcinoma,9.460820653602986e-05
lansoprazole,Bladder Urothelial Carcinoma,0.0015374216003209095
lansoprazole,Stomach Adenocarcinoma,0.0027363746808411137
lansoprazole,Lung Squamous Cell Carcinoma,-0.0004059054294345721
lansoprazole,Ovarian Serous Cystadenocarcinoma,0.002136281549634056
lansoprazole,Brain Lower Grade Glioma,0.0011972995656250429
lansoprazole,Skin Cutaneous Melanoma,0.0015859038518377887
lansoprazole,Lung Adenocarcinoma,0.0005712657158830292
lansoprazole,Kidney Renal Clear Cell Carcinoma,0.00167140633440932
lansoprazole,Colon Adenocarcinoma,0.0014627310494116752
lansoprazole,Uterine Corpus Endometrial Carcinoma,0.0005240230911587429
lansoprazole,Head and Neck Squamous Cell Carcinoma,5.853993033355654e-06
lansoprazole,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005050670016895603
lapatinib,Kidney Renal Papillary Cell Carcinoma,-3.245378767632867e-05
lapatinib,Thyroid Carcinoma,-3.4157237546014046e-05
lapatinib,Liver Hepatocellular Carcinoma,0.00026323740737398403
lapatinib,Breast Invasive Carcinoma,0.0007846789987535574
lapatinib,Prostate Adenocarcinoma,0.00012129658535428224
lapatinib,Bladder Urothelial Carcinoma,0.007746418672607247
lapatinib,Stomach Adenocarcinoma,0.006261133684928743
lapatinib,Lung Squamous Cell Carcinoma,0.0004482507495811028
lapatinib,Ovarian Serous Cystadenocarcinoma,-1.8550388848570521e-06
lapatinib,Brain Lower Grade Glioma,0.002930502273467839
lapatinib,Skin Cutaneous Melanoma,0.005402781299344972
lapatinib,Lung Adenocarcinoma,0.002315066349349926
lapatinib,Kidney Renal Clear Cell Carcinoma,-2.4787886784638503e-05
lapatinib,Colon Adenocarcinoma,0.0028798548523398916
lapatinib,Uterine Corpus Endometrial Carcinoma,0.003340501063748419
lapatinib,Head and Neck Squamous Cell Carcinoma,0.003354521027676305
lapatinib,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.004957412847063744
laropiprant,Kidney Renal Papillary Cell Carcinoma,0.00015436295624197128
laropiprant,Thyroid Carcinoma,5.0725330683315874e-05
laropiprant,Liver Hepatocellular Carcinoma,-0.0004323163277624387
laropiprant,Breast Invasive Carcinoma,0.000839553980707336
laropiprant,Prostate Adenocarcinoma,-6.490067421086477e-06
laropiprant,Bladder Urothelial Carcinoma,0.0016955683937699417
laropiprant,Stomach Adenocarcinoma,0.0016448495951461028
laropiprant,Lung Squamous Cell Carcinoma,0.002302883412502621
laropiprant,Ovarian Serous Cystadenocarcinoma,0.0011395968323323347
laropiprant,Brain Lower Grade Glioma,0.00020398765987491573
laropiprant,Skin Cutaneous Melanoma,0.000992262269238675
laropiprant,Lung Adenocarcinoma,0.0014346218359663986
laropiprant,Kidney Renal Clear Cell Carcinoma,-0.0003772746141140537
laropiprant,Colon Adenocarcinoma,0.0017821775581126852
laropiprant,Uterine Corpus Endometrial Carcinoma,0.0005705182217774663
laropiprant,Head and Neck Squamous Cell Carcinoma,0.001474707108463702
laropiprant,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0011109902100129633
latanoprost,Kidney Renal Papillary Cell Carcinoma,0.0005424562942961675
latanoprost,Thyroid Carcinoma,-0.00014953425323421566
latanoprost,Liver Hepatocellular Carcinoma,0.0018013880845434316
